Ref ID,locus,Control,Treated,FPKM_Control,FPKM_U1,log2FC U1 Vs C,test_stat,p_value,q_value,Gene Symbol
NM_001270482,chr17:32444462-32483319,NHHW161152,U1,14.2985,12.1856,-0.231,-4.270,0.000,0.000,PSMD11
NM_001270483,chr22:37010858-37029822,NHHW161152,U1,35.7922,15.8416,-1.176,-14.429,0.000,0.000,TST
NM_001270485,chr12:121237691-121298308,NHHW161152,U1,12.107,21.8097,0.849,19.016,0.000,0.000,CAMKK2
NM_001270488,chr6:34877777-34888071,NHHW161152,U1,8.68005,22.491,1.374,15.733,0.000,0.000,TAF11
NM_001270491,chr19:49487553-49492307,NHHW161152,U1,2482.36,4127.66,0.734,21.869,0.000,0.000,RPL13A
NM_001270507,chr6:137823669-137883314,NHHW161152,U1,47.2015,9.53156,-2.308,-53.307,0.000,0.000,TNFAIP3
NM_001270519,chr6:149658152-149718895,NHHW161152,U1,2.00644,4.27129,1.090,13.066,0.000,0.000,LATS1
NM_001270521,chr6:131573203-131628239,NHHW161152,U1,3.67597,6.61138,0.847,11.440,0.000,0.000,MED23
NM_001270526,chr9:121338987-121370304,NHHW161152,U1,61.7254,34.692,-0.831,-19.081,0.000,0.000,STOM
NM_001270528,chr15:58987665-59097419,NHHW161152,U1,3.4218,4.31446,0.334,4.643,0.000,0.000,RNF111
NM_001270531,chr6:159679063-159789703,NHHW161152,U1,97.562,27.7456,-1.814,-42.582,0.000,0.000,WTAP
NM_001270539,chr19:7476869-7489400,NHHW161152,U1,3.1252,1.31706,-1.247,-4.461,0.000,0.000,PEX11G
NM_001270546,chr15:85380595-85749358,NHHW161152,U1,4.5239,9.03599,0.998,7.120,0.000,0.000,AKAP13
NM_001270614,chr19:42198592-42220152,NHHW161152,U1,25.0261,7.47292,-1.744,-21.688,0.000,0.000,DEDD2
NM_001270622,chr12:59596039-59789854,NHHW161152,U1,1.52038,2.66251,0.808,10.625,0.000,0.000,SLC16A7
NM_001270629,chr13:48075727-48095141,NHHW161152,U1,10.0242,12.4257,0.310,4.228,0.000,0.000,MED4
NM_001270639,chr19:50505996-50511355,NHHW161152,U1,101.905,39.0756,-1.383,-24.631,0.000,0.000,JOSD2
NM_001270660,chr5:10353638-10440388,NHHW161152,U1,7.1777,10.2435,0.513,10.655,0.000,0.000,6-Mar
NM_001270679,chr10:72692130-72887694,NHHW161152,U1,6.18574,10.6761,0.787,10.226,0.000,0.000,MCU
NM_001270691,chr20:4148778-4187747,NHHW161152,U1,15.6987,3.56165,-2.140,-21.069,0.000,0.000,SMOX
NM_001270695,chr10:31805397-31928876,NHHW161152,U1,5.91604,10.7421,0.861,15.161,0.000,0.000,ARHGAP12
NM_001270707,chr6:30688046-30691420,NHHW161152,U1,10.89,5.8157,-0.905,-8.025,0.000,0.000,NRM
NM_001270726,chr22:17638583-17730855,NHHW161152,U1,10.6629,12.4632,0.225,4.607,0.000,0.000,BCL2L13
NM_001270764,chr10:124007665-124093607,NHHW161152,U1,1.13784,2.66735,1.229,9.448,0.000,0.000,CHST15
NM_001270766,chr16:14974734-15139410,NHHW161152,U1,52.1916,42.6,-0.293,-5.231,0.000,0.000,NTAN1
NM_001270768,chr1:110031576-110054641,NHHW161152,U1,11.246,9.29796,-0.274,-4.227,0.000,0.000,STRIP1
NM_001270782,chr10:58385142-58399230,NHHW161152,U1,2.20996,2.80402,0.343,3.536,0.000,0.000,TFAM
NM_001270875,chr1:37489960-37514819,NHHW161152,U1,7.91162,8.99377,0.185,3.073,0.000,0.000,MEAF6
NM_001270879,chr6:166364919-166383013,NHHW161152,U1,21.897,24.2641,0.148,1.710,0.033,0.040,MPC1
NM_001270880,chr4:44701794-44726634,NHHW161152,U1,5.50807,11.3465,1.043,11.647,0.000,0.000,GNPDA2
NM_001270888,chr17:81712235-81721016,NHHW161152,U1,7.86758,2.62768,-1.582,-12.198,0.000,0.000,SLC25A10
NM_001270890,chr9:19053136-19102942,NHHW161152,U1,2.5803,3.62599,0.491,5.935,0.000,0.000,HAUS6
NM_001270891,chr19:45162927-45178243,NHHW161152,U1,15.0829,5.79929,-1.379,-8.445,0.000,0.000,TRAPPC6A
NM_001270894,chr1:36136568-36180849,NHHW161152,U1,66.2638,38.2794,-0.792,-14.459,0.000,0.000,TRAPPC3
NM_001270927,chr10:89392545-89406487,NHHW161152,U1,4.68826,7.84993,0.744,10.148,0.000,0.000,IFIT1
NM_001270938,chr19:57681968-57689801,NHHW161152,U1,0.507638,0.973709,0.940,4.276,0.000,0.000,ZNF551
NM_001270940,chr16:28097975-28211918,NHHW161152,U1,27.6057,26.4166,-0.064,-1.421,0.016,0.019,XPO6
NM_001270942,chr2:207074137-207167246,NHHW161152,U1,9.25087,1.43781,-2.686,-35.760,0.000,0.000,KLF7
NM_001270952,chr13:75549479-75859871,NHHW161152,U1,38.711,33.8629,-0.193,-2.686,0.000,0.001,UCHL3
NM_001270960,chr19:49555467-49580572,NHHW161152,U1,64.7724,32.5989,-0.991,-16.862,0.000,0.000,NOSIP
NM_001270965,chr10:102402616-102423136,NHHW161152,U1,0.886626,0.396572,-1.161,-3.398,0.001,0.001,PSD
NM_001270987,chr12:6346842-6391571,NHHW161152,U1,90.6235,58.0619,-0.642,-14.977,0.000,0.000,LTBR
NM_001270989,chr4:74308469-74316803,NHHW161152,U1,0.0409768,1.29029,4.977,4.052,0.002,0.003,EPGN
NM_001270998,chr2:219206783-219209651,NHHW161152,U1,24.9882,11.3077,-1.144,-13.221,0.000,0.000,ZFAND2B
NM_001271003,chr7:93885396-93893585,NHHW161152,U1,20.6635,299.726,3.858,80.968,0.000,0.000,TFPI2
NM_001271006,chr17:82018702-82022909,NHHW161152,U1,78.8813,16.7887,-2.232,-24.585,0.000,0.000,STRA13
NM_001271022,chr3:48446709-48467645,NHHW161152,U1,12.4718,10.2792,-0.279,-3.719,0.000,0.000,ATRIP
NM_001271043,chr19:12995769-13098796,NHHW161152,U1,53.9109,40.2021,-0.423,-13.343,0.000,0.000,NFIX
NM_001271068,chr14:64914360-65102695,NHHW161152,U1,38.1423,20.2104,-0.916,-15.348,0.000,0.000,MAX
NM_001271087,chr1:151176299-151190213,NHHW161152,U1,26.9089,12.5607,-1.099,-14.263,0.000,0.000,VPS72
NM_001271142,chr3:98714332-98795845,NHHW161152,U1,0.505986,0.0655276,-2.949,-3.039,0.000,0.000,ST3GAL6
NM_001271156,chr8:143246820-143262705,NHHW161152,U1,4.36475,2.89135,-0.594,-6.386,0.000,0.000,ZFP41
NM_001271168,chr20:2835314-3038669,NHHW161152,U1,25.334,18.7686,-0.433,-7.135,0.000,0.000,PCED1A
NM_001271186,chrX:132203023-132489968,NHHW161152,U1,7.03416,10.8091,0.620,9.631,0.000,0.000,RAP2C
NM_001271213,chr15:45631147-45691294,NHHW161152,U1,52.3107,74.975,0.519,11.512,0.000,0.000,SQRDL
NM_001271285,chr16:721141-726473,NHHW161152,U1,33.6179,2.35031,-3.838,-18.708,0.000,0.000,FAM173A
NM_001271286,chr2:27582968-27623215,NHHW161152,U1,5.68471,11.4161,1.006,14.953,0.000,0.000,ZNF512
NM_001271314,chr19:9412425-9435578,NHHW161152,U1,4.60916,5.40085,0.229,2.803,0.000,0.001,ZNF266
NM_001271420,chr17:15976560-16029409,NHHW161152,U1,5.43442,6.08321,0.163,2.021,0.012,0.015,TTC19
NM_001271440,chr21:44328943-44339402,NHHW161152,U1,18.6662,4.78074,-1.965,-23.059,0.000,0.000,C21orf2
NM_001271466,chr2:231198545-231375879,NHHW161152,U1,101.413,19.0194,-2.415,-49.989,0.000,0.000,ARMC9
NM_001271562,chr11:114391447-114410610,NHHW161152,U1,2.18769,3.36356,0.621,2.381,0.007,0.009,C11orf71
NM_001271572,chr15:89681530-89690784,NHHW161152,U1,1.70311,4.94233,1.537,11.562,0.000,0.000,PEX11A
NM_001271581,chr2:182716040-182780023,NHHW161152,U1,13.791,20.2011,0.551,12.777,0.000,0.000,DNAJC10
NM_001271592,chr12:10845848-11176020,NHHW161152,U1,7.55564,6.44892,-0.228,-3.439,0.000,0.000,SMIM10L1
NM_001271593,chr11:74171062-74254703,NHHW161152,U1,22.8282,13.3852,-0.770,-12.736,0.000,0.000,PPME1
NM_001271594,chr11:95165512-95234404,NHHW161152,U1,0.649182,11.8914,4.195,40.971,0.000,0.000,SESN3
NM_001271602,chr4:88592422-88708542,NHHW161152,U1,3.7602,6.5766,0.807,10.528,0.000,0.000,HERC3
NM_001271606,chr5:17130027-17276845,NHHW161152,U1,153.963,37.3459,-2.044,-43.716,0.000,0.000,BASP1
NM_001271609,chr19:13144057-13150374,NHHW161152,U1,40.5953,29.7855,-0.447,-7.269,0.000,0.000,STX10
NM_001271618,chr19:55090912-55117600,NHHW161152,U1,62.7931,18.2132,-1.786,-40.673,0.000,0.000,PPP1R12C
NM_001271620,chr16:49487530-49857919,NHHW161152,U1,0.0756293,0.530305,2.810,8.289,0.000,0.000,ZNF423
NM_001271629,chr1:156463720-156500842,NHHW161152,U1,20.5436,12.773,-0.686,-15.803,0.000,0.000,MEF2D
NM_001271641,chr6:36968134-36986551,NHHW161152,U1,180.489,63.1226,-1.516,-45.935,0.000,0.000,MTCH1
NM_001271661,chr2:74654227-74683854,NHHW161152,U1,2.22919,1.80337,-0.306,-3.141,0.000,0.000,SEMA4F
NM_001271665,chr5:74627405-74776912,NHHW161152,U1,57.4484,97.1956,0.759,15.586,0.000,0.000,NSA2
NM_001271667,chr6:15522800-15663058,NHHW161152,U1,16.7462,8.91856,-0.909,-9.734,0.000,0.000,DTNBP1
NM_001271681,chr1:225919876-225924340,NHHW161152,U1,28.1602,21.3637,-0.398,-6.306,0.000,0.000,PYCR2
NM_001271686,chr11:61897295-61920269,NHHW161152,U1,21.2802,4.22544,-2.332,-25.733,0.000,0.000,RAB3IL1
NM_001271696,chrX:75053171-75156340,NHHW161152,U1,4.04186,10.0661,1.316,13.985,0.000,0.000,ABCB7
NM_001271707,chr3:12557013-12664201,NHHW161152,U1,9.78641,15.5889,0.672,10.200,0.000,0.000,MKRN2
NM_001271711,chr9:127397137-127407891,NHHW161152,U1,5.20693,4.46738,-0.221,-1.826,0.033,0.040,SLC2A8
NM_001271723,chr5:148383934-148442836,NHHW161152,U1,6.17086,7.76288,0.331,4.810,0.000,0.000,FBXO38
NM_001271733,chr1:16754633-16764480,NHHW161152,U1,0.112867,0.563901,2.321,6.534,0.000,0.000,MST1L
NM_001271734,chr12:54325089-54351851,NHHW161152,U1,70.8316,66.0465,-0.101,-2.389,0.000,0.000,COPZ1
NM_001271748,chrX:55000322-55007873,NHHW161152,U1,11.133,7.37421,-0.594,-6.854,0.000,0.000,APEX2
NM_001271751,chr2:187341962-187448294,NHHW161152,U1,0.0263551,0.327643,3.636,5.320,0.001,0.001,CALCRL
NM_001271754,chr13:101452592-102402428,NHHW161152,U1,61.4195,156.23,1.347,43.140,0.000,0.000,ITGBL1
NM_001271762,chr16:68021273-68079323,NHHW161152,U1,3.63305,5.32187,0.551,4.835,0.000,0.000,DUS2
NM_001271765,chr17:75087726-75106160,NHHW161152,U1,7.83225,4.31433,-0.860,-7.717,0.000,0.000,SLC16A5
NM_001271769,chr5:78002325-78294755,NHHW161152,U1,14.4387,29.2277,1.017,20.217,0.000,0.000,AP3B1
NM_001271779,chr3:64004021-64024010,NHHW161152,U1,43.1217,58.441,0.439,8.295,0.000,0.000,PSMD6
NM_001271783,chr12:29149002-29335616,NHHW161152,U1,0.858307,3.6222,2.077,13.753,0.000,0.000,FAR2
NM_001271785,chr2:171687408-171750158,NHHW161152,U1,26.1582,28.0586,0.101,2.689,0.000,0.000,DYNC1I2
NM_001271803,chr5:138439000-138446969,NHHW161152,U1,14.8291,6.43769,-1.204,-14.652,0.000,0.000,REEP2
NM_001271811,chr12:27022521-27030673,NHHW161152,U1,3.54356,5.35447,0.596,5.637,0.000,0.000,MED21
NM_001271816,chr10:113834723-113854404,NHHW161152,U1,0.566951,1.18425,1.063,5.758,0.000,0.000,DCLRE1A
NM_001271828,chr5:177303761-177312291,NHHW161152,U1,97.261,31.9373,-1.607,-28.342,0.000,0.000,PRELID1
NM_001271833,chr1:111185968-111204538,NHHW161152,U1,2.88275,1.6761,-0.782,-5.822,0.000,0.000,DENND2D
NM_001271834,chr3:158110051-158544835,NHHW161152,U1,11.051,12.9483,0.229,2.828,0.001,0.001,RSRC1
NM_001271837,chr15:76931620-76950260,NHHW161152,U1,37.3009,34.9165,-0.095,-1.882,0.004,0.005,RCN2
NM_001271840,chr10:122990805-123008850,NHHW161152,U1,1.62142,3.41987,1.077,9.828,0.000,0.000,IKZF5
NM_001271844,chr17:79932342-80035858,NHHW161152,U1,4.10406,18.4657,2.170,44.027,0.000,0.000,TBC1D16
NM_001271848,chr19:11925067-11950773,NHHW161152,U1,2.6751,3.68672,0.463,3.922,0.000,0.000,ZNF700
NM_001271849,chr11:67506489-67508728,NHHW161152,U1,51.7019,11.3834,-2.183,-29.291,0.000,0.000,CDK2AP2
NM_001271851,chr1:38838196-38859823,NHHW161152,U1,20.8178,23.1986,0.156,2.837,0.000,0.000,RRAGC
NM_001271854,chr15:39799021-39920892,NHHW161152,U1,41.9069,29.4186,-0.510,-13.618,0.000,0.000,GPR176
NM_001271856,chr12:52006944-52015889,NHHW161152,U1,10.6001,1.53079,-2.792,-17.381,0.000,0.000,GRASP
NM_001271862,chr6:159800248-159820704,NHHW161152,U1,0,1.44124,0.000,0.000,0.000,0.000,PNLDC1
NM_001271866,chr12:123621022-123662604,NHHW161152,U1,6.12321,9.53729,0.639,8.654,0.000,0.000,GTF2H3
NM_001271870,chr1:144641368-145093362,NHHW161152,U1,3.81805,4.66271,0.288,4.104,0.000,0.000,SRGAP2B
NM_001271874,chr20:36236416-36256941,NHHW161152,U1,12.7217,11.5788,-0.136,-1.974,0.012,0.015,AAR2
NM_001271875,chr17:57861242-57955323,NHHW161152,U1,16.7704,13.7358,-0.288,-5.108,0.000,0.000,CUEDC1
NM_001271885,chr15:67200674-67527303,NHHW161152,U1,9.32552,14.0774,0.594,9.409,0.000,0.000,AAGAB
NM_001271888,chr15:78104605-78131535,NHHW161152,U1,10.5352,0.377695,-4.802,-12.888,0.000,0.000,CIB2
NM_001271893,chr2:238848031-238910548,NHHW161152,U1,1062.11,153.82,-2.788,-79.304,0.000,0.000,TWIST2
NM_001271895,chr1:150487363-150507609,NHHW161152,U1,6.51034,9.80313,0.591,7.499,0.000,0.000,TARS2
NM_001271907,chr16:89644430-89670458,NHHW161152,U1,4.37493,3.32551,-0.396,-2.543,0.003,0.004,SPATA33
NM_001271918,chr15:84669536-84716460,NHHW161152,U1,108.434,101.415,-0.097,-2.337,0.000,0.000,SEC11A
NM_001271927,chr9:83836698-83921465,NHHW161152,U1,0.168457,0.516017,1.615,5.022,0.000,0.000,KIF27
NM_001271933,chr11:117321777-117413266,NHHW161152,U1,6.22416,9.01087,0.534,9.456,0.000,0.000,CEP164
NM_001271937,chr6:151404761-151452181,NHHW161152,U1,6.02315,11.5884,0.944,9.883,0.000,0.000,RMND1
NM_001271938,chr19:42325608-42378769,NHHW161152,U1,14.0669,13.0402,-0.109,-2.611,0.000,0.000,MEGF8
NM_001271946,chr5:168661732-169301129,NHHW161152,U1,26.9654,28.221,0.066,1.693,0.000,0.000,SLIT3
NM_001271949,chr18:36297695-37232127,NHHW161152,U1,44.8737,53.4393,0.252,5.691,0.000,0.000,TPGS2
NM_001271957,chr1:153959098-153977975,NHHW161152,U1,67.8199,45.2238,-0.585,-13.811,0.000,0.000,SLC39A1
NM_001271969,chr6:44246165-44253888,NHHW161152,U1,310.054,345.589,0.157,5.726,0.000,0.000,HSP90AB1
NM_001271977,chr2:241356248-241509572,NHHW161152,U1,67.4231,42.2226,-0.675,-19.500,0.000,0.000,STK25
NM_001271985,chr11:125883613-125903221,NHHW161152,U1,3.42646,4.79272,0.484,3.492,0.000,0.000,PUS3
NM_001271989,chr18:12658738-12725741,NHHW161152,U1,1.22452,2.31966,0.922,5.404,0.000,0.000,CEP76
NM_001271998,chr1:229271061-229305893,NHHW161152,U1,8.40319,10.3611,0.302,4.198,0.000,0.000,RAB4A
NM_001271999,chr1:62454725-62688368,NHHW161152,U1,6.82213,9.70948,0.509,9.582,0.000,0.000,DOCK7
NM_001272004,chr10:32267715-32378798,NHHW161152,U1,3.27648,5.51358,0.751,6.028,0.000,0.000,EPC1
NM_001272007,chr14:74493719-74495568,NHHW161152,U1,16.0059,29.7234,0.893,10.447,0.000,0.000,ISCA2
NM_001272011,chr14:102224496-102305200,NHHW161152,U1,8.48877,4.16276,-1.028,-8.253,0.000,0.000,MOK
NM_001272012,chr10:104309695-104338493,NHHW161152,U1,18.2342,4.25557,-2.099,-36.631,0.000,0.000,ITPRIP
NM_001272036,chr8:144517964-144529074,NHHW161152,U1,4.29082,3.83613,-0.162,-2.050,0.008,0.011,LRRC14
NM_001272038,chr1:153981616-153986377,NHHW161152,U1,413.456,317.818,-0.380,-10.257,0.000,0.000,RAB13
NM_001272042,chr17:59893045-59950425,NHHW161152,U1,3.86444,6.06279,0.650,8.865,0.000,0.000,RPS6KB1
NM_001272049,chr16:3652938-3717597,NHHW161152,U1,15.7367,33.5162,1.091,18.371,0.000,0.000,TRAP1
NM_001272053,chr4:6640090-6642743,NHHW161152,U1,141.396,126.633,-0.159,-4.811,0.000,0.000,MRFAP1
NM_001272069,chr3:111978875-111993368,NHHW161152,U1,5.35953,9.19253,0.778,9.160,0.000,0.000,ABHD10
NM_001272073,chr3:49095931-49105129,NHHW161152,U1,54.0923,78.4627,0.537,12.979,0.000,0.000,QARS
NM_001272095,chr16:31033094-31040167,NHHW161152,U1,55.9087,24.837,-1.171,-20.148,0.000,0.000,STX4
NM_001272101,chr12:55818021-55842983,NHHW161152,U1,13.5758,27.913,1.040,20.273,0.000,0.000,MMP19
NM_001273,chr12:6570081-6607433,NHHW161152,U1,22.1481,29.5009,0.414,11.677,0.000,0.000,CHD4
NM_001276,chr1:203178930-203186794,NHHW161152,U1,2.9331,0.112864,-4.700,-7.783,0.001,0.001,CHI3L1
NM_001276252,chr1:27234515-27308633,NHHW161152,U1,18.2167,9.27554,-0.974,-17.966,0.000,0.000,WDTC1
NM_001276260,chr9:113444728-113597743,NHHW161152,U1,81.0938,15.8465,-2.355,-41.273,0.000,0.000,RGS3
NM_001276270,chr3:129430943-129520507,NHHW161152,U1,6.82285,12.5963,0.885,11.352,0.000,0.000,MBD4
NM_001276277,chr5:103120253-103203523,NHHW161152,U1,2.85006,6.64281,1.221,17.141,0.000,0.000,PPIP5K2
NM_001276289,chr17:68259181-68600954,NHHW161152,U1,46.2052,85.6735,0.891,24.522,0.000,0.000,PRKAR1A
NM_001276293,chr3:52455507-52493072,NHHW161152,U1,30.0867,37.7782,0.328,8.527,0.000,0.000,NISCH
NM_001276310,chr20:63639704-63653610,NHHW161152,U1,13.0007,16.0068,0.300,4.492,0.000,0.000,STMN3
NM_001276318,chr14:23295920-23302848,NHHW161152,U1,1.17491,0.567912,-1.049,-5.816,0.000,0.000,PPP1R3E
NM_001276320,chr1:207043848-207052980,NHHW161152,U1,0.605389,0.932356,0.623,3.920,0.000,0.000,YOD1
NM_001276342,chr18:23503469-23586617,NHHW161152,U1,8.72971,5.35672,-0.705,-7.392,0.000,0.000,C18orf8
NM_001276373,chr1:161039250-161045979,NHHW161152,U1,17.0978,18.4118,0.107,1.600,0.049,0.058,USF1
NM_001276378,chr3:45823317-45915724,NHHW161152,U1,3.83713,5.09242,0.408,4.900,0.000,0.000,LZTFL1
NM_001276380,chr20:13714321-13784933,NHHW161152,U1,8.34237,5.46252,-0.611,-7.546,0.000,0.000,ESF1
NM_001276418,chr9:136440095-136486067,NHHW161152,U1,13.9984,13.0335,-0.103,-2.517,0.000,0.000,SEC16A
NM_001276435,chr21:38229914-38301824,NHHW161152,U1,1.8062,0.556722,-1.698,-7.309,0.000,0.000,KCNJ15
NM_001276453,chr17:47649837-47683638,NHHW161152,U1,46.3514,66.322,0.517,15.685,0.000,0.000,KPNB1
NM_001276457,chr4:139057716-139139476,NHHW161152,U1,4.01227,7.65149,0.931,10.947,0.000,0.000,ELF2
NM_001276468,chr12:57618404-57633239,NHHW161152,U1,0.758894,0.151482,-2.325,-4.824,0.000,0.000,B4GALNT1
NM_001276479,chr19:5691833-5720452,NHHW161152,U1,39.1402,20.2361,-0.952,-21.355,0.000,0.000,LONP1
NM_001276495,chr19:43192701-43205774,NHHW161152,U1,0.496896,0.0209855,-4.565,-1.932,0.035,0.042,PSG4
NM_001276501,chr6:32190765-32224067,NHHW161152,U1,14.5048,1.30189,-3.478,-18.448,0.000,0.000,GPSM3
NM_001276503,chr11:112086823-112095801,NHHW161152,U1,41.2073,78.4238,0.928,17.516,0.000,0.000,SDHD
NM_001276722,chr11:36591942-36659291,NHHW161152,U1,13.5998,15.6553,0.203,1.779,0.039,0.047,C11orf74
NM_001277,chr11:68052858-68121391,NHHW161152,U1,6.60865,3.53507,-0.903,-8.822,0.000,0.000,CHKA
NM_001277061,chr2:227164564-227357836,NHHW161152,U1,22.4064,30.0631,0.424,7.873,0.000,0.000,MFF
NM_001277074,chr3:46921729-47009704,NHHW161152,U1,43.528,22.6494,-0.942,-11.423,0.000,0.000,CCDC12
NM_001277077,chr5:79373823-79513836,NHHW161152,U1,0.360767,0.486034,0.430,1.655,0.048,0.057,HOMER1
NM_001277090,chr19:57541835-57559863,NHHW161152,U1,1.02108,2.25083,1.140,6.883,0.000,0.000,ZNF550
NM_001277140,chr2:113831182-113961552,NHHW161152,U1,30.0115,44.5094,0.569,14.091,0.000,0.000,ACTR3
NM_001277155,chr1:235367359-235504481,NHHW161152,U1,3.05792,6.20906,1.022,11.774,0.000,0.000,B3GALNT2
NM_001277174,chr14:23356399-23365633,NHHW161152,U1,26.8791,10.8157,-1.313,-23.806,0.000,0.000,EFS
NM_001277196,chr8:132775357-132848807,NHHW161152,U1,4.73624,6.38374,0.431,6.471,0.000,0.000,PHF20L1
NM_001277197,chr1:224356810-224379451,NHHW161152,U1,39.627,32.4471,-0.288,-4.251,0.000,0.000,CNIH4
NM_001277223,chr1:159918106-159925542,NHHW161152,U1,385.676,277.16,-0.477,-12.843,0.000,0.000,TAGLN2
NM_001277233,chr11:65096114-65116235,NHHW161152,U1,35.7554,25.8043,-0.471,-9.525,0.000,0.000,TM7SF2
NM_001277325,chr16:15363623-15378294,NHHW161152,U1,0.988486,0.470636,-1.071,-2.369,0.014,0.018,NPIPA5
NM_001277335,chr7:102483138-102517777,NHHW161152,U1,0.368902,0.172156,-1.100,-2.591,0.008,0.010,RASA4B
NM_001277348,chr5:135027733-135399887,NHHW161152,U1,0.830961,1.21914,0.553,2.480,0.004,0.005,C5orf66
NM_001277742,chr2:72129237-72147862,NHHW161152,U1,2.70725,0.631242,-2.101,-13.162,0.000,0.000,CYP26B1
NM_001277764,chr15:90230244-90272211,NHHW161152,U1,146.28,97.8463,-0.580,-12.060,0.000,0.000,CIB1
NM_001277783,chr5:115828196-115914081,NHHW161152,U1,11.5487,20.0353,0.795,15.101,0.000,0.000,ATG12
NM_001277813,chr8:63168552-63212788,NHHW161152,U1,9.15096,19.2479,1.073,20.514,0.000,0.000,YTHDF3
NM_001277961,chr11:3855702-4093210,NHHW161152,U1,16.4193,15.0815,-0.123,-1.835,0.009,0.012,STIM1
NM_001278055,chr13:23328822-23433728,NHHW161152,U1,2.6351,4.61947,0.810,15.165,0.000,0.000,SACS
NM_001278119,chr6:28141909-28159472,NHHW161152,U1,1.78697,3.10802,0.798,9.313,0.000,0.000,ZKSCAN8
NM_001278167,chr20:33358838-33401569,NHHW161152,U1,7.40348,8.4519,0.191,2.125,0.008,0.010,CDK5RAP1
NM_001278170,chr10:38010649-38067834,NHHW161152,U1,1.84401,2.71134,0.556,5.707,0.000,0.000,ZNF33A
NM_001278185,chr10:67921898-68075346,NHHW161152,U1,20.3467,46.4942,1.192,27.695,0.000,0.000,HERC4
NM_001278192,chr11:62624825-62646726,NHHW161152,U1,142.944,164.08,0.199,6.598,0.000,0.000,GANAB
NM_001278197,chr17:47970527-47981786,NHHW161152,U1,38.0293,50.5877,0.412,9.970,0.000,0.000,CDK5RAP3
NM_001278201,chr11:57406953-57427580,NHHW161152,U1,25.3412,12.7443,-0.992,-16.852,0.000,0.000,SLC43A3
NM_001278205,chr10:14838159-14871741,NHHW161152,U1,7.21787,9.04429,0.325,3.797,0.000,0.000,HSPA14
NM_001278208,chr22:38518948-38570196,NHHW161152,U1,0.824133,0.2701,-1.609,-2.398,0.001,0.002,DMC1
NM_001278209,chr6:17615034-17711027,NHHW161152,U1,4.19852,4.98541,0.248,3.443,0.000,0.000,NUP153
NM_001278211,chr10:70298969-70382650,NHHW161152,U1,1.67774,2.6037,0.634,4.478,0.000,0.000,LRRC20
NM_001278221,chr3:52410507-52423641,NHHW161152,U1,1.81501,1.17588,-0.626,-3.133,0.000,0.001,PHF7
NM_001278231,chr9:101398853-101410660,NHHW161152,U1,2.90676,5.04432,0.795,7.801,0.000,0.000,ZNF189
NM_001278233,chr3:8501806-8568125,NHHW161152,U1,25.4869,8.50316,-1.584,-19.682,0.000,0.000,LMCD1
NM_001278241,chr17:4671383-4705529,NHHW161152,U1,24.1979,10.7048,-1.177,-20.869,0.000,0.000,PELP1
NM_001278255,chr9:113407238-113429684,NHHW161152,U1,10.8948,15.53,0.511,7.306,0.000,0.000,POLE3
NM_001278270,chr3:9779963-9836356,NHHW161152,U1,45.8612,25.752,-0.833,-17.124,0.000,0.000,TADA3
NM_001278273,chr7:105116373-105388930,NHHW161152,U1,8.46711,12.3127,0.540,8.773,0.000,0.000,SRPK2
NM_001278275,chr2:11444374-11466177,NHHW161152,U1,2.94449,2.22521,-0.404,-3.355,0.000,0.000,E2F6
NM_001278279,chr17:38297022-38323218,NHHW161152,U1,17.3275,22.4806,0.376,5.415,0.000,0.000,MRPL45
NM_001278282,chr2:210002564-210171370,NHHW161152,U1,9.01411,14.9791,0.733,11.658,0.000,0.000,RPE
NM_001278284,chr7:100049793-100082548,NHHW161152,U1,8.73096,10.6784,0.290,3.599,0.000,0.000,ZNF3
NM_001278293,chr3:97764520-97801242,NHHW161152,U1,1.16083,1.43413,0.305,1.646,0.041,0.050,ARL6
NM_001278305,chr2:237966944-238099413,NHHW161152,U1,18.2327,22.9247,0.330,5.692,0.000,0.000,UBE2F
NM_001278312,chr5:37291632-37371126,NHHW161152,U1,2.09843,3.11847,0.572,5.569,0.000,0.000,NUP155
NM_001278317,chr5:15500195-15939796,NHHW161152,U1,3.88647,4.91323,0.338,4.221,0.000,0.000,FBXL7
NM_001278346,chr5:178204506-178232822,NHHW161152,U1,11.5728,9.19063,-0.333,-4.296,0.000,0.000,PHYKPL
NM_001278352,chr9:32384602-32450834,NHHW161152,U1,40.8264,38.9807,-0.067,-1.539,0.005,0.006,ACO1
NM_001278370,chr17:43875358-43909711,NHHW161152,U1,1.69334,0.812335,-1.060,-6.768,0.000,0.000,MPP2
NM_001278431,chr11:119338933-119346673,NHHW161152,U1,19.2537,2.84113,-2.761,-19.238,0.000,0.000,C1QTNF5
NM_001278432,chr13:32432487-32538885,NHHW161152,U1,11.9759,13.3901,0.161,2.859,0.001,0.001,N4BP2L2
NM_001278439,chr19:45039039-45070956,NHHW161152,U1,22.6238,8.50559,-1.411,-20.263,0.000,0.000,CLASRP
NM_001278458,chr2:164680184-164849396,NHHW161152,U1,0.344237,0.242554,-0.505,-2.417,0.005,0.006,COBLL1
NM_001278463,chr12:32679199-32745650,NHHW161152,U1,9.07656,12.931,0.511,9.656,0.000,0.000,DNM1L
NM_001278469,chr12:62466816-62597583,NHHW161152,U1,2.34659,5.63373,1.264,19.795,0.000,0.000,MON2
